DATAFLOW,FREQ: Frequency,TIME_PERIOD: Time,GEO_PICT: Pacific Island Countries and territories,INDICATOR: Indicator,SEX: Sex,AGE: Age,URBANIZATION: Urbanization,POVERTY: Poverty,FOOD_SECURITY: Food security,FOOD: Food category,OBS_VALUE,UNIT_MEASURE: Unit of measure,UNIT_MULT: Unit multiplier,OBS_STATUS: Observation Status,DATA_SOURCE: Data source,OBS_COMMENT: Comment,CONF_STATUS: Confidentiality status
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,AVGEXP: Average expenditures,_T: Total,_T: All ages,_T: National,NOP: No poverty,_T: Total,15: Vegetable oils and fats,0,USD_POP_DAY: $/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,AVGEXP: Average expenditures,_T: Total,_T: All ages,_T: National,_T: Total,FOODINS: Moderately or severely food insecure,2: Roots and tubers,0,USD_POP_DAY: $/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI-A: Northern Kiribati,CONSAL1: Percentage of HH who consumed at least one product of the group,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,7: Fruits and fruit products,86.4,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI-C: Central Kiribati,CONSAL1: Percentage of HH who consumed at least one product of the group,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,12: Eggs,2.5,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,CONSAL1: Percentage of HH who consumed at least one product of the group,_T: Total,Y15T24: 15-24,_T: National,_T: Total,_T: Total,8: Stimulants,49.4,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,CONSAL1: Percentage of HH who consumed at least one product of the group,_T: Total,Y60T999: 60+,_T: National,_T: Total,_T: Total,6: Vegetables and vegetable products,39.3,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,CONSAL1: Percentage of HH who consumed at least one product of the group,_T: Total,_T: All ages,_T: National,_T: Total,FOODSEC: Food secure or mildly food insecur,19: Meals consumed away from home,74.2,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,AQAA: Average quantity as acquired,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,13: Fish and fish products,273.2,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI-B: South Tarawa,AQAA: Average quantity as acquired,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,20: Tobacco/kava,149.3,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI-C: Central Kiribati,AQAA: Average quantity as acquired,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,9: Spices and additive,8.2,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI-D: Southern Kiribati,AQAA: Average quantity as acquired,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,8: Stimulants,1.8,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,AQAA: Average quantity as acquired,_T: Total,_T: All ages,_T: National,_T: Total,FOODSEC: Food secure or mildly food insecur,13: Fish and fish products,294.1,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI-A: Northern Kiribati,CONSGTAVG: Percentage of households who consumed more than the average number of products consumed in the group,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,15: Vegetable oils and fats,2.9,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI-C: Central Kiribati,CONSGTAVG: Percentage of households who consumed more than the average number of products consumed in the group,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,4: Pulses,0,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI-E: Line & Phoenix,CONSGTAVG: Percentage of households who consumed more than the average number of products consumed in the group,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,1: Cereals and cereal products,49.8,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,CONSGTAVG: Percentage of households who consumed more than the average number of products consumed in the group,_T: Total,Y15T24: 15-24,_T: National,_T: Total,_T: Total,18: Miscellaneous and prepared foods,22.2,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,CONSGTAVG: Percentage of households who consumed more than the average number of products consumed in the group,_T: Total,Y25T59: 25-59,_T: National,_T: Total,_T: Total,11: Meat and meat products,29.5,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,CONSGTAVG: Percentage of households who consumed more than the average number of products consumed in the group,_T: Total,_T: All ages,_T: National,POV: Poverty,_T: Total,20: Tobacco/kava,42.5,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,CONSLTAVG: Percentage of households who consumed less than the average number of products consumed in the group,_T: Total,_T: All ages,R: Rural,_T: Total,_T: Total,2: Roots and tubers,11.6,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI-D: Southern Kiribati,CONSLTAVG: Percentage of households who consumed less than the average number of products consumed in the group,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,18: Miscellaneous and prepared foods,26.4,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,CONSLTAVG: Percentage of households who consumed less than the average number of products consumed in the group,M: Male,_T: All ages,_T: National,_T: Total,_T: Total,19: Meals consumed away from home,47.6,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,CONSLTAVG: Percentage of households who consumed less than the average number of products consumed in the group,_T: Total,Y60T999: 60+,_T: National,_T: Total,_T: Total,13: Fish and fish products,53.5,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,AVGNPRDCONS: Average number of products consumed by household by food group,_T: Total,_T: All ages,R: Rural,_T: Total,_T: Total,17: Non alcoholoc beverages,1.2,PERCENT: percent,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI-E: Line & Phoenix,AVGNPRDCONS: Average number of products consumed by household by food group,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,18: Miscellaneous and prepared foods,2,PERCENT: percent,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,AVGNPRDCONS: Average number of products consumed by household by food group,M: Male,_T: All ages,_T: National,_T: Total,_T: Total,7: Fruits and fruit products,2.3,PERCENT: percent,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,AVGNPRDCONS: Average number of products consumed by household by food group,M: Male,_T: All ages,_T: National,_T: Total,_T: Total,17: Non alcoholoc beverages,1.4,PERCENT: percent,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,AVGNPRDCONS: Average number of products consumed by household by food group,_T: Total,Y15T24: 15-24,_T: National,_T: Total,_T: Total,1: Cereals and cereal products,2.9,PERCENT: percent,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,AVGNPRDCONS: Average number of products consumed by household by food group,_T: Total,Y60T999: 60+,_T: National,_T: Total,_T: Total,6: Vegetables and vegetable products,1.6,PERCENT: percent,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,AQAA: Average quantity as acquired,_T: Total,_T: All ages,U: Urban,_T: Total,_T: Total,19: Meals consumed away from home,0,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-2: Western,AQAA: Average quantity as acquired,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,3: Sugars and syrups,23.6,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-4: Central,AQAA: Average quantity as acquired,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,18: Miscellaneous and prepared foods,8.3,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,AQAA: Average quantity as acquired,_T: Total,Y60T999: 60+,_T: National,_T: Total,_T: Total,5: Oils crops,253,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,AQAA: Average quantity as acquired,_T: Total,_T: All ages,_T: National,NOP: No poverty,_T: Total,21: Tree nuts,15.1,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,AVGEQ: Average edible quantity,_T: Total,_T: All ages,U: Urban,_T: Total,_T: Total,19: Meals consumed away from home,0,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-6: Guadalcanal,AVGEQ: Average edible quantity,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,14: Milk and cheese,0.1,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,AVGEQ: Average edible quantity,F: Female,_T: All ages,_T: National,_T: Total,_T: Total,18: Miscellaneous and prepared foods,14.6,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,AVGEQ: Average edible quantity,_T: Total,Y25T59: 25-59,_T: National,_T: Total,_T: Total,7: Fruits and fruit products,77.2,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,AVGEQ: Average edible quantity,_T: Total,Y25T59: 25-59,_T: National,_T: Total,_T: Total,17: Non alcoholoc beverages,4.1,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,AVGEQ: Average edible quantity,_T: Total,Y60T999: 60+,_T: National,_T: Total,_T: Total,5: Oils crops,136,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,AVGDEC: Average Dietary Energy Consumption,_T: Total,_T: All ages,U: Urban,_T: Total,_T: Total,13: Fish and fish products,107.2,KCAL_POP_DAY: kcal/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-5: Rennell-Bell,AVGDEC: Average Dietary Energy Consumption,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,11: Meat and meat products,9.7,KCAL_POP_DAY: kcal/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-6: Guadalcanal,AVGDEC: Average Dietary Energy Consumption,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,19: Meals consumed away from home,47.9,KCAL_POP_DAY: kcal/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,AVGDEC: Average Dietary Energy Consumption,M: Male,_T: All ages,_T: National,_T: Total,_T: Total,18: Miscellaneous and prepared foods,21.5,KCAL_POP_DAY: kcal/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,AVGDEC: Average Dietary Energy Consumption,F: Female,_T: All ages,_T: National,_T: Total,_T: Total,3: Sugars and syrups,68.2,KCAL_POP_DAY: kcal/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,AVGDEC: Average Dietary Energy Consumption,_T: Total,Y15T24: 15-24,_T: National,_T: Total,_T: Total,2: Roots and tubers,1149.9,KCAL_POP_DAY: kcal/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,AVGEXP: Average expenditures,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,5: Oils crops,0.3,USD_POP_DAY: $/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,AVGEXP: Average expenditures,_T: Total,_T: All ages,U: Urban,_T: Total,_T: Total,10: Alcoholic beverages,0.3,USD_POP_DAY: $/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-4: Central,AVGEXP: Average expenditures,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,10: Alcoholic beverages,0.1,USD_POP_DAY: $/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-8: Makira-Ulawa,AVGEXP: Average expenditures,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,2: Roots and tubers,2.3,USD_POP_DAY: $/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-8: Makira-Ulawa,AVGEXP: Average expenditures,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,19: Meals consumed away from home,0.1,USD_POP_DAY: $/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,AVGEXP: Average expenditures,M: Male,_T: All ages,_T: National,_T: Total,_T: Total,3: Sugars and syrups,0.3,USD_POP_DAY: $/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,AVGEXP: Average expenditures,_T: Total,Y60T999: 60+,_T: National,_T: Total,_T: Total,4: Pulses,0,USD_POP_DAY: $/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,AVGEXP: Average expenditures,_T: Total,Y60T999: 60+,_T: National,_T: Total,_T: Total,13: Fish and fish products,2,USD_POP_DAY: $/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-1: Choiseul,CONSAL1: Percentage of HH who consumed at least one product of the group,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,17: Non alcoholoc beverages,24.9,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-4: Central,CONSAL1: Percentage of HH who consumed at least one product of the group,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,14: Milk and cheese,1.3,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-4: Central,CONSAL1: Percentage of HH who consumed at least one product of the group,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,15: Vegetable oils and fats,34.1,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-6: Guadalcanal,CONSAL1: Percentage of HH who consumed at least one product of the group,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,10: Alcoholic beverages,12.6,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-7: Malaita,CONSAL1: Percentage of HH who consumed at least one product of the group,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,9: Spices and additive,40.5,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-8: Makira-Ulawa,CONSAL1: Percentage of HH who consumed at least one product of the group,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,17: Non alcoholoc beverages,19.3,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,CONSAL1: Percentage of HH who consumed at least one product of the group,F: Female,_T: All ages,_T: National,_T: Total,_T: Total,15: Vegetable oils and fats,28.5,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-5: Rennell-Bell,CONSGTAVG: Percentage of households who consumed more than the average number of products consumed in the group,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,11: Meat and meat products,12,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,CONSGTAVG: Percentage of households who consumed more than the average number of products consumed in the group,F: Female,_T: All ages,_T: National,_T: Total,_T: Total,3: Sugars and syrups,29.1,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,CONSGTAVG: Percentage of households who consumed more than the average number of products consumed in the group,_T: Total,Y15T24: 15-24,_T: National,_T: Total,_T: Total,2: Roots and tubers,50.7,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,CONSGTAVG: Percentage of households who consumed more than the average number of products consumed in the group,_T: Total,Y60T999: 60+,_T: National,_T: Total,_T: Total,9: Spices and additive,4.5,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,CONSGTAVG: Percentage of households who consumed more than the average number of products consumed in the group,_T: Total,_T: All ages,_T: National,POV: Poverty,_T: Total,13: Fish and fish products,53.4,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,CONSLTAVG: Percentage of households who consumed less than the average number of products consumed in the group,_T: Total,_T: All ages,R: Rural,_T: Total,_T: Total,3: Sugars and syrups,50.3,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-7: Malaita,CONSLTAVG: Percentage of households who consumed less than the average number of products consumed in the group,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,5: Oils crops,52.8,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,CONSLTAVG: Percentage of households who consumed less than the average number of products consumed in the group,M: Male,_T: All ages,_T: National,_T: Total,_T: Total,2: Roots and tubers,49.6,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,CONSLTAVG: Percentage of households who consumed less than the average number of products consumed in the group,F: Female,_T: All ages,_T: National,_T: Total,_T: Total,1: Cereals and cereal products,50.6,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,CONSLTAVG: Percentage of households who consumed less than the average number of products consumed in the group,_T: Total,Y15T24: 15-24,_T: National,_T: Total,_T: Total,7: Fruits and fruit products,48.1,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,CONSLTAVG: Percentage of households who consumed less than the average number of products consumed in the group,_T: Total,_T: All ages,_T: National,POV: Poverty,_T: Total,10: Alcoholic beverages,2.4,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,AVGNPRDCONS: Average number of products consumed by household by food group,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,3: Sugars and syrups,1.5,PERCENT: percent,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-3: Isabel,AVGNPRDCONS: Average number of products consumed by household by food group,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,6: Vegetables and vegetable products,5,PERCENT: percent,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-5: Rennell-Bell,AVGNPRDCONS: Average number of products consumed by household by food group,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,13: Fish and fish products,3.4,PERCENT: percent,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-7: Malaita,AVGNPRDCONS: Average number of products consumed by household by food group,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,9: Spices and additive,1.1,PERCENT: percent,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,AVGNPRDCONS: Average number of products consumed by household by food group,_T: Total,_T: All ages,_T: National,NOP: No poverty,_T: Total,6: Vegetables and vegetable products,5.5,PERCENT: percent,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU-5: Shefa,AQAA: Average quantity as acquired,_T: Total,_T: All ages,U: Urban,_T: Total,_T: Total,17: Non alcoholoc beverages,0.9,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU-6: Tafea,AQAA: Average quantity as acquired,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,12: Eggs,27,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU: Vanuatu,AQAA: Average quantity as acquired,_T: Total,_T: All ages,_T: National,_T: Total,FOODSEC: Food secure or mildly food insecur,13: Fish and fish products,112.9,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU: Vanuatu,AQAA: Average quantity as acquired,_T: Total,_T: All ages,_T: National,_T: Total,FOODINS: Moderately or severely food insecure,10: Alcoholic beverages,12.6,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU-5: Shefa,AVGEQ: Average edible quantity,_T: Total,_T: All ages,R: Rural,_T: Total,_T: Total,19: Meals consumed away from home,144.8,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU-6: Tafea,AVGEQ: Average edible quantity,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,1: Cereals and cereal products,344.2,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU: Vanuatu,AVGEQ: Average edible quantity,_T: Total,_T: All ages,_T: National,NOP: No poverty,_T: Total,7: Fruits and fruit products,357.4,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU: Vanuatu,AVGEQ: Average edible quantity,_T: Total,_T: All ages,_T: National,NOP: No poverty,_T: Total,17: Non alcoholoc beverages,14.8,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU-1: Torba,AVGDEC: Average Dietary Energy Consumption,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,15: Vegetable oils and fats,57.1,KCAL_POP_DAY: kcal/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU-5: Shefa,AVGDEC: Average Dietary Energy Consumption,_T: Total,_T: All ages,R: Rural,_T: Total,_T: Total,7: Fruits and fruit products,293.5,KCAL_POP_DAY: kcal/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU: Vanuatu,AVGDEC: Average Dietary Energy Consumption,M: Male,_T: All ages,_T: National,_T: Total,_T: Total,12: Eggs,8.7,KCAL_POP_DAY: kcal/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU: Vanuatu,AVGDEC: Average Dietary Energy Consumption,_T: Total,Y25T59: 25-59,_T: National,_T: Total,_T: Total,8: Stimulants,0.9,KCAL_POP_DAY: kcal/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU: Vanuatu,AVGDEC: Average Dietary Energy Consumption,_T: Total,_T: All ages,_T: National,NOP: No poverty,_T: Total,10: Alcoholic beverages,7.1,KCAL_POP_DAY: kcal/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU: Vanuatu,AVGDEC: Average Dietary Energy Consumption,_T: Total,_T: All ages,_T: National,POV: Poverty,_T: Total,20: Tobacco/kava,0,KCAL_POP_DAY: kcal/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU: Vanuatu,AVGEXP: Average expenditures,_T: Total,_T: All ages,R: Rural,_T: Total,_T: Total,9: Spices and additive,2.4,USD_POP_DAY: $/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU-6: Tafea,AVGEXP: Average expenditures,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,4: Pulses,0.1,USD_POP_DAY: $/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU-6: Tafea,AVGEXP: Average expenditures,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,13: Fish and fish products,46.9,USD_POP_DAY: $/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU: Vanuatu,AVGEXP: Average expenditures,M: Male,_T: All ages,_T: National,_T: Total,_T: Total,9: Spices and additive,2.9,USD_POP_DAY: $/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU: Vanuatu,AVGEXP: Average expenditures,M: Male,_T: All ages,_T: National,_T: Total,_T: Total,19: Meals consumed away from home,18.5,USD_POP_DAY: $/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU: Vanuatu,AVGEXP: Average expenditures,F: Female,_T: All ages,_T: National,_T: Total,_T: Total,4: Pulses,0,USD_POP_DAY: $/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU: Vanuatu,AVGEXP: Average expenditures,F: Female,_T: All ages,_T: National,_T: Total,_T: Total,13: Fish and fish products,43.5,USD_POP_DAY: $/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU: Vanuatu,AVGEXP: Average expenditures,_T: Total,Y25T59: 25-59,_T: National,_T: Total,_T: Total,14: Milk and cheese,3.1,USD_POP_DAY: $/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU: Vanuatu,AVGEXP: Average expenditures,_T: Total,_T: All ages,_T: National,_T: Total,FOODSEC: Food secure or mildly food insecur,21: Tree nuts,1.8,USD_POP_DAY: $/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU-2: Sanma,CONSAL1: Percentage of HH who consumed at least one product of the group,_T: Total,_T: All ages,R: Rural,_T: Total,_T: Total,9: Spices and additive,98.5,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU-3: Penama,CONSAL1: Percentage of HH who consumed at least one product of the group,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,13: Fish and fish products,92.4,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU-5: Shefa,CONSAL1: Percentage of HH who consumed at least one product of the group,_T: Total,_T: All ages,R: Rural,_T: Total,_T: Total,15: Vegetable oils and fats,93.4,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU: Vanuatu,CONSAL1: Percentage of HH who consumed at least one product of the group,_T: Total,Y25T59: 25-59,_T: National,_T: Total,_T: Total,18: Miscellaneous and prepared foods,75.9,N: units,,,,,
